Group1,CWAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
2,ITNCW19,416748,,,,,,
2,ZSNCW20,416757,,,,,,
2,RHNCW21,416700,,,,,,
2,SLNCW22,416715,,,,,,
2,ZSNCW23,416745,,,,,,
2,ASNCW24,413799,,,,,,
2,NUNCW25,416598,,,,,,
2,XLNCW26,416628,,,,,,
2,MXNCW27,416739,,,,,,
2,UINCW28,416742,,,,,,
2,WSNCW29,410559,,,,,,
2,FZNCW30,416742,,,,,,
2,QDNCW31,416784,,,,,,
2,TUNCW32,414618,,,,,,
2,LENCW33,416787,,,,,,
2,JRNCW34,410778,,,,,,
2,ZWNCW35,416706,,,,,,
2,GENCW37,416751,,,,,,
2,OZNCW38,414366,,,,,,
2,HKNCW39,416784,,,,,,
2,JXNCW40,414528,,,,,,
2,VZNCW41,416775,,,,,,
2,YANCW42,416769,,,,,,
2,FONCW43,416754,,,,,,
2,NPNCW44,416787,,,,,,
2,ETNCW45,416778,,,,,,
2,PJNCW46,416724,,,,,,
2,APNCW47,416766,,,,,,
2,NZNCW48,416793,,,,,,
2,CNNCW49,414999,,,,,,
2,OYNCW50,416748,,,,,,
2,AVPXW05,416097,,,,,,
2,JIPXW06,416457,,,,,,
2,TQPXW07,416331,,,,,,
2,NTPXW08,416679,,,,,,
2,WMPXW09,416637,,,,,,
2,PJPXW10,415446,,,,,,
2,YYPXW11,416703,,,,,,
2,XGPXW12,416676,,,,,,
2,BQPXW13,416628,,,,,,
2,YEPXW14,415065,,,,,,
2,GVPXW15,416622,,,,,,
2,ZPPXW16,411402,,,,,,
2,CPPXW17,416565,,,,,,
2,WRPXW18,412494,,,,,,
2,QPPXW19,415845,,,,,,
2,XUPXW20,416631,,,,,,
2,WLPXW21,416634,,,,,,
2,WZPXW22,416676,,,,,,
2,QQPXW23,416670,,,,,,
2,GOPXW24,416619,,,,,,
2,AUPXW26,416712,,,,,,
2,SSPXW27,416652,,,,,,
2,DGPXW28,414669,,,,,,
2,LBPXW29,415287,,,,,,
2,SHPXW30,416661,,,,,,
2,YLPXW31,416370,,,,,,
2,PJPXW32,416577,,,,,,
2,SFPXW33,415533,,,,,,
2,WTPXW34,416721,,,,,,
2,GEPXW35,416685,,,,,,
2,UWPXW36,416619,,,,,,
2,CHPXW37,416673,,,,,,
2,OVPXW38,416688,,,,,,
2,MNPXW39,416703,,,,,,
2,BYPXW40,416682,,,,,,
2,QKPXW41,416598,,,,,,
2,JJPXW42,416568,,,,,,
2,DLPXW43,416526,,,,,,
2,CGPXW44,415392,,,,,,
2,MVPXW45,412092,,,,,,
2,DUPXW46,416733,,,,,,
2,YJPXW47,416685,,,,,,
2,QLPXW48,416718,,,,,,
2,ENPXW49,416778,,,,,,
2,SRPXW50,416565,,,,,,
2,CWX5W01,415812,,,,,,
2,KCX5W02,416721,,,,,,
2,UEX5W03,416736,,,,,,
2,RLX5W04,416712,,,,,,
2,DIX5W05,416571,,,,,,
2,TYX5W06,416619,,,,,,
2,AUX5W07,416655,,,,,,
2,RNX5W08,416748,,,,,,
2,CGX5W09,415638,,,,,,
2,FGX5W10,415656,,,,,,
2,CPX5W11,416694,,,,,,
2,GKX5W12,416715,,,,,,
2,AZX5W13,416718,,,,,,
2,XTX5W14,416703,,,,,,
2,QCX5W15,416682,,,,,,
2,RZX5W16,416649,,,,,,
2,UJX5W17,413535,,,,,,
2,VTX5W18,416637,,,,,,
2,AGX5W19,416709,,,,,,
2,OZX5W20,416664,,,,,,
2,TQX5W21,416691,,,,,,
2,DEX5W22,416751,,,,,,
2,CFX5W23,416775,,,,,,
2,UEX5W24,416718,,,,,,
2,RDX5W25,416709,,,,,,
2,JYX5W26,416601,,,,,,
2,HLX5W27,414069,,,,,,
2,PNX5W28,416571,,,,,,
2,PZX5W29,409902,,,,,,
2,CVX5W30,416640,,,,,,
2,GYX5W31,416541,,,,,,
2,VBX5W32,416655,,,,,,
2,QUX5W33,416685,,,,,,
2,DQX5W34,416637,,,,,,
2,ZXX5W35,415437,,,,,,
2,MVX5W36,416679,,,,,,
2,RFX5W37,416748,,,,,,
2,MLX5W38,416766,,,,,,
2,MCX5W39,416703,,,,,,
2,IUX5W40,416796,,,,,,
2,FTX5W41,416760,,,,,,
2,BMX5W42,416709,,,,,,
2,TSX5W43,416784,,,,,,
2,RIX5W44,416706,,,,,,
2,UHX5W45,416730,,,,,,
2,DBX5W46,416745,,,,,,
2,ETX5W47,416703,,,,,,
2,TVX5W48,416664,,,,,,
2,VCX5W49,416739,,,,,,
2,NHX5W50,416691,,,,,,
2,BEX6W01,414348,,,,,,
2,EUX6W02,414750,,,,,,
2,QOX6W03,415920,,,,,,
2,GCX6W04,416556,,,,,,
2,YDX6W05,411291,,,,,,
2,BNX6W06,416673,,,,,,
2,RHX6W07,416676,,,,,,
2,QMX6W08,416739,,,,,,
2,WIX6W09,416691,,,,,,
2,HYX6W10,416685,,,,,,
2,DVX6W11,416709,,,,,,
2,VRX6W12,416757,,,,,,
2,ULX6W13,416772,,,,,,
2,QYX6W14,414747,,,,,,
2,MRX6W15,416748,,,,,,
2,QKX6W16,416739,,,,,,
2,PAX6W17,416793,,,,,,
2,SBX6W18,416709,,,,,,
2,OHX6W19,406656,,,,,,
2,WEX6W20,416748,,,,,,
2,MPX6W21,416763,,,,,,
2,JQX6W22,416682,,,,,,
2,GQX6W23,416643,,,,,,
2,JWX6W24,416364,,,,,,
2,CGX6W25,416511,,,,,,
2,ZMX6W26,416757,,,,,,
2,UPX6W27,416706,,,,,,
2,EGX6W28,416742,,,,,,
2,INX6W29,416760,,,,,,
2,ZEX6W30,412431,,,,,,
2,XHX6W31,416754,,,,,,
2,PHX6W32,416763,,,,,,
2,NQX6W33,415776,,,,,,
2,XQX6W34,416664,,,,,,
2,OPX6W35,416760,,,,,,
2,YOX6W36,416724,,,,,,
2,MDX6W37,413175,,,,,,
2,MNX6W38,416724,,,,,,
2,LEX6W39,416718,,,,,,
2,KDX6W40,416664,,,,,,
2,BUX6W41,416697,,,,,,
2,VGX6W42,416694,,,,,,
2,RDX6W43,415491,,,,,,
2,QAX6W44,416679,,,,,,
2,VMX6W45,416568,,,,,,
2,SBX6W46,416586,,,,,,
2,HRX6W47,416292,,,,,,
2,HEX6W48,414087,,,,,,
2,ZCX6W49,416808,,,,,,
2,DQX6W50,416727,,,,,,
2,SS0MW01,416829,,,,,,
2,HN0MW02,416796,,,,,,
2,IL0MW03,415593,,,,,,
2,AQ0MW04,416811,,,,,,
2,DQ0MW05,415494,,,,,,
2,VD0MW06,416817,,,,,,
2,CW0MW07,416853,,,,,,
2,DD0MW08,416835,,,,,,
2,MJ0MW09,416070,,,,,,
2,QJ0MW10,416817,,,,,,
2,AX0MW11,416808,,,,,,
2,VC0MW12,416853,,,,,,
2,WW0MW13,415188,,,,,,
2,GU0MW14,413709,,,,,,
2,VH0MW15,416856,,,,,,
2,OJ0MW16,410100,,,,,,
2,BU0MW19,416835,,,,,,
2,KI0MW20,416832,,,,,,
2,MH0MW21,415404,,,,,,
2,XF0MW22,416775,,,,,,
2,DZ0MW23,415965,,,,,,
2,XE0MW24,415671,,,,,,
2,RO0MW25,416010,,,,,,
2,YL0MW26,415680,,,,,,
2,OE0MW27,416817,,,,,,
2,SP0MW28,416835,,,,,,
2,LT0MW29,416832,,,,,,
2,PU0MW30,415413,,,,,,
2,XF0MW31,409935,,,,,,
2,RL0MW32,416631,,,,,,
2,FF0MW36,416811,,,,,,
2,VV0MW37,414543,,,,,,
2,CL0MW38,416754,,,,,,
2,CH0MW39,415848,,,,,,
2,LU0MW40,414762,,,,,,
2,QE0MW41,415749,,,,,,
2,LK0MW42,408120,,,,,,
2,GB0MW43,412803,,,,,,
2,AQ0MW44,416817,,,,,,
2,LI0MW45,416793,,,,,,
2,XU0MW46,416793,,,,,,
2,GR0MW47,416814,,,,,,
2,PY0MW48,413364,,,,,,
2,XH0MW49,416790,,,,,,
2,FQ0MW50,416802,,,,,,
2,LG0NW01,416664,,,,,,
2,QM0NW02,416805,,,,,,
2,AX0NW03,416739,,,,,,
2,DB0NW04,416781,,,,,,
2,CF0NW05,414765,,,,,,
2,LR0NW06,416838,,,,,,
2,AT0NW07,416808,,,,,,
2,NN0NW08,416790,,,,,,
2,EB0NW09,416802,,,,,,
2,NO0NW10,416706,,,,,,
2,TG0NW11,416781,,,,,,
2,UJ0NW12,415641,,,,,,
2,NK0NW13,416820,,,,,,
2,YD0NW14,416805,,,,,,
2,FD0NW15,416739,,,,,,
2,OV0NW16,416760,,,,,,
2,CV0NW17,416727,,,,,,
2,JK0NW18,416760,,,,,,
2,NZ0NW19,414810,,,,,,
2,KI0NW21,416718,,,,,,
2,XZ0NW22,416805,,,,,,
2,OG0NW23,416787,,,,,,
2,WG0NW24,416805,,,,,,
2,UM0NW25,416751,,,,,,
2,EC0NW26,416784,,,,,,
2,UW0NW27,415407,,,,,,
2,TQ0NW28,415974,,,,,,
2,WE0NW29,416709,,,,,,
2,MH0NW30,416676,,,,,,
2,YP0NW31,411165,,,,,,
2,ZA0NW32,416775,,,,,,
2,WY0NW33,416637,,,,,,
2,QQ0NW34,415659,,,,,,
2,OE0NW35,415887,,,,,,
2,KD0NW36,416784,,,,,,
2,ZF0NW37,416820,,,,,,
2,QF0NW38,416766,,,,,,
2,RU0NW39,408663,,,,,,
2,SO0NW41,416817,,,,,,
2,MH0NW42,416817,,,,,,
2,QL0NW43,416766,,,,,,
2,ZD0NW44,415947,,,,,,
2,JR0NW45,416796,,,,,,
2,CL0NW46,416844,,,,,,
2,YE0NW47,416817,,,,,,
2,XG0NW48,416844,,,,,,
2,BV0NW49,416847,,,,,,
2,JW0NW50,416799,,,,,,
2,DP50W01,412185,,,,,,
2,PF50W02,416118,,,,,,
2,SP50W03,409209,,,,,,
2,CB50W04,416526,,,,,,
2,CP50W05,416565,,,,,,
2,FN50W08,416547,,,,,,
2,ZB50W09,416616,,,,,,
2,MY50W10,416403,,,,,,
2,UQ50W11,416625,,,,,,
2,ZN50W12,416598,,,,,,
2,AS50W13,415140,,,,,,
2,PY50W14,416697,,,,,,
2,OC50W15,416589,,,,,,
2,GF50W16,416535,,,,,,
2,FT50W17,416457,,,,,,
2,DV50W18,415290,,,,,,
2,WU50W19,416775,,,,,,
2,RC50W20,416775,,,,,,
2,YH50W21,416760,,,,,,
2,PA50W22,416760,,,,,,
2,JY50W23,416775,,,,,,
2,AU50W24,416748,,,,,,
2,MO50W25,414996,,,,,,
2,MX50W26,416802,,,,,,
2,SY50W27,416763,,,,,,
2,LK50W28,415251,,,,,,
2,WW50W29,416784,,,,,,
2,WK50W30,416781,,,,,,
2,AQ50W31,416781,,,,,,
2,RP50W32,416718,,,,,,
2,JW50W33,409269,,,,,,
2,VJ50W34,412215,,,,,,
2,LK50W35,409116,,,,,,
2,RE50W36,416745,,,,,,
2,JJ50W37,416769,,,,,,
2,ZN50W38,416580,,,,,,
2,BY50W39,412707,,,,,,
2,DC50W40,416820,,,,,,
2,RV50W41,416742,,,,,,
2,MA50W42,416703,,,,,,
2,PI50W43,416775,,,,,,
2,NG50W44,416760,,,,,,
2,HT50W45,416724,,,,,,
2,ZA50W46,416766,,,,,,
2,YH50W47,416745,,,,,,
2,CI50W48,415554,,,,,,
2,QZ50W49,416724,,,,,,
2,QM50W50,416682,,,,,,
2,CR54W01,416715,,,,,,
2,IB54W02,416661,,,,,,
2,WH54W03,416814,,,,,,
2,NI54W04,416832,,,,,,
2,YY54W05,416799,,,,,,
2,IX54W06,416817,,,,,,
2,SU54W07,416766,,,,,,
2,SE54W08,416823,,,,,,
2,DQ54W09,408966,,,,,,
2,ZA54W10,416853,,,,,,
2,IO54W11,416829,,,,,,
2,BR54W12,416679,,,,,,
2,LR54W13,416850,,,,,,
2,GC54W14,416874,,,,,,
2,HR54W15,416817,,,,,,
2,WB54W16,416877,,,,,,
2,HQ54W17,416841,,,,,,
2,ZZ54W18,416808,,,,,,
2,ML54W19,416862,,,,,,
2,DI54W20,415743,,,,,,
2,VF54W21,416778,,,,,,
2,HI54W22,416871,,,,,,
2,LB54W23,416844,,,,,,
2,HE54W24,415884,,,,,,
2,OX54W25,415710,,,,,,
2,EZ54W26,416823,,,,,,
2,AP54W27,416157,,,,,,
2,DN54W28,416865,,,,,,
2,PR54W29,416805,,,,,,
2,QF54W30,416838,,,,,,
2,BL54W31,416856,,,,,,
2,BH54W32,416853,,,,,,
2,BG54W33,416859,,,,,,
2,QB54W34,416859,,,,,,
2,US54W35,416865,,,,,,
2,SS54W36,416856,,,,,,
2,MR54W37,416871,,,,,,
2,FD54W38,416823,,,,,,
2,HT54W39,416847,,,,,,
2,GJ54W40,416805,,,,,,
2,JC54W41,416856,,,,,,
2,OJ54W42,416760,,,,,,
2,NX54W43,416850,,,,,,
2,BR54W44,416862,,,,,,
2,ML54W45,416856,,,,,,
2,KV54W46,416838,,,,,,
2,UY54W47,416838,,,,,,
2,HJ54W48,416856,,,,,,
2,DA54W49,416805,,,,,,
2,GE54W50,416796,,,,,,
2,LFARW01,416715,,,,,,
2,JVARW02,416775,,,,,,
2,FLARW03,416763,,,,,,
2,MJARW04,416754,,,,,,
2,KAARW05,416781,,,,,,
2,GWARW06,415929,,,,,,
2,LHARW07,416733,,,,,,
2,VYARW08,416736,,,,,,
2,XSARW09,416592,,,,,,
2,UEARW10,415944,,,,,,
2,EYARW11,416676,,,,,,
2,OIARW12,411690,,,,,,
2,IXARW14,416709,,,,,,
2,XOARW15,416499,,,,,,
2,KVARW16,416757,,,,,,
2,ZGARW17,416397,,,,,,
2,MBARW18,416805,,,,,,
2,XEARW19,416799,,,,,,
2,SSARW20,416787,,,,,,
2,DBARW21,415440,,,,,,
2,KSARW22,416784,,,,,,
2,HMARW23,416718,,,,,,
2,ENARW24,416772,,,,,,
2,JNARW25,416772,,,,,,
2,DIARW26,416715,,,,,,
2,MLARW27,416748,,,,,,
2,GCARW28,416691,,,,,,
2,ANARW29,416682,,,,,,
2,QAARW30,416685,,,,,,
2,MHARW32,401247,,,,,,
2,NYARW33,414705,,,,,,
2,YOARW34,416736,,,,,,
2,AAARW35,416685,,,,,,
2,KKARW36,416574,,,,,,
2,JRARW37,416664,,,,,,
2,FEARW38,416742,,,,,,
2,OSARW39,416592,,,,,,
2,TMARW40,412278,,,,,,
2,QBARW41,416595,,,,,,
2,EVARW42,416712,,,,,,
2,NKARW43,416697,,,,,,
2,LBARW44,416775,,,,,,
2,IOARW45,416832,,,,,,
2,AJARW46,416799,,,,,,
2,AKARW47,416808,,,,,,
2,NSARW48,416559,,,,,,
2,FVARW49,416784,,,,,,
2,NMARW50,416751,,,,,,
2,TTF2W02,416730,,,,,,
2,MEF2W03,416724,,,,,,
2,DZF2W04,416772,,,,,,
2,ELF2W05,416769,,,,,,
2,CIF2W06,416658,,,,,,
2,XNF2W07,416796,,,,,,
2,IOF2W08,415941,,,,,,
2,WOF2W09,416832,,,,,,
2,WRF2W10,416766,,,,,,
2,UDF2W11,415149,,,,,,
2,MWF2W12,416727,,,,,,
2,FLF2W13,416823,,,,,,
2,ZAF2W14,416733,,,,,,
2,JYF2W15,416727,,,,,,
2,ENF2W16,416682,,,,,,
2,YSF2W17,415047,,,,,,
2,FGF2W18,416742,,,,,,
2,SXF2W19,416793,,,,,,
2,PZF2W20,414093,,,,,,
2,RNF2W21,416718,,,,,,
2,GZF2W22,416721,,,,,,
2,YAF2W23,415062,,,,,,
2,QNF2W24,416712,,,,,,
2,AMF2W25,416715,,,,,,
2,OYF2W26,416526,,,,,,
2,VOF2W27,416748,,,,,,
2,BJF2W28,416733,,,,,,
2,AXF2W29,416778,,,,,,
2,NBF2W30,416805,,,,,,
2,ECF2W31,416568,,,,,,
2,QFF2W32,416766,,,,,,
2,HPF2W33,416691,,,,,,
2,JFF2W34,416727,,,,,,
2,HCF2W35,416718,,,,,,
2,WYF2W36,416757,,,,,,
2,ZXF2W37,416676,,,,,,
2,ZGF2W38,416685,,,,,,
2,WMF2W39,416673,,,,,,
2,XEF2W40,416706,,,,,,
2,UMF2W41,416751,,,,,,
2,ZWF2W42,416742,,,,,,
2,JFF2W43,416715,,,,,,
2,RKF2W44,416775,,,,,,
2,QVF2W45,416769,,,,,,
2,GVF2W46,415470,,,,,,
2,JOF2W49,416823,,,,,,
2,UPF2W50,416760,,,,,,
2,XACXW01,416625,,,,,,
2,SJCXW02,416163,,,,,,
2,QLCXW03,410439,,,,,,
2,FYCXW05,414972,,,,,,
2,QQCXW06,416769,,,,,,
2,YYCXW07,416775,,,,,,
2,OVCXW08,416694,,,,,,
2,NNCXW09,415734,,,,,,
2,ZJCXW10,416727,,,,,,
2,GSCXW11,416736,,,,,,
2,DUCXW12,416823,,,,,,
2,VBCXW13,415845,,,,,,
2,XZCXW15,416514,,,,,,
2,OLCXW16,416574,,,,,,
2,VBCXW17,416670,,,,,,
2,OLCXW18,416661,,,,,,
2,CKCXW19,416634,,,,,,
2,JVCXW20,416667,,,,,,
2,UOCXW21,416757,,,,,,
2,OJCXW22,411357,,,,,,
2,HACXW23,416766,,,,,,
2,FTCXW24,416802,,,,,,
2,HTCXW25,416724,,,,,,
2,VVCXW26,415953,,,,,,
2,ITCXW27,416766,,,,,,
2,VACXW28,412854,,,,,,
2,HCCXW29,412437,,,,,,
2,MCCXW30,415470,,,,,,
2,FQCXW31,416814,,,,,,
2,MRCXW32,414540,,,,,,
2,WTCXW33,416787,,,,,,
2,DPCXW34,416739,,,,,,
2,BMCXW35,412800,,,,,,
2,VDCXW36,416790,,,,,,
2,LRCXW37,415155,,,,,,
2,SKCXW38,416799,,,,,,
2,UWCXW39,416787,,,,,,
2,LCCXW40,416805,,,,,,
2,OCCXW41,416652,,,,,,
2,UDCXW42,416718,,,,,,
2,DTCXW43,416766,,,,,,
2,CBCXW44,416760,,,,,,
2,FNCXW45,416607,,,,,,
2,DACXW46,416778,,,,,,
2,YGCXW47,415740,,,,,,
2,QDCXW48,416745,,,,,,
2,CWCXW49,416748,,,,,,
2,MNCXW50,416223,,,,,,
2,XQ1MW26,416628,,,,,,
2,RU1MW27,416757,,,,,,
2,YR1MW28,416787,,,,,,
2,JR1MW29,416727,,,,,,
2,AL1MW30,415296,,,,,,
2,FL1MW31,416778,,,,,,
2,RJ1MW32,416730,,,,,,
2,OD1MW33,416826,,,,,,
2,WI1MW34,416814,,,,,,
2,ND1MW35,416775,,,,,,
2,RB1MW36,416832,,,,,,
2,KO1MW37,416799,,,,,,
2,JV1MW38,416820,,,,,,
2,FF1MW39,416793,,,,,,
2,AP1MW40,416793,,,,,,
2,IY1MW41,416805,,,,,,
2,KY1MW42,407019,,,,,,
2,EX1MW43,416139,,,,,,
2,KA1MW44,416814,,,,,,
2,FL1MW45,416838,,,,,,
2,JL1MW46,416811,,,,,,
2,BU1MW47,416799,,,,,,
2,HS1MW48,416814,,,,,,
2,IO1MW49,415773,,,,,,
2,RN1MW50,416787,,,,,,
2,HT2CW01,416745,,,,,,
2,JI2CW02,416853,,,,,,
2,VV2CW03,416793,,,,,,
2,GD2CW04,416799,,,,,,
2,LC2CW05,416841,,,,,,
2,MD2CW06,416835,,,,,,
2,RL2CW07,416790,,,,,,
2,CH2CW08,416757,,,,,,
2,BT2CW09,416748,,,,,,
2,EQ2CW10,416274,,,,,,
2,SW2CW11,414441,,,,,,
2,DB2CW12,416832,,,,,,
2,TF2CW13,416769,,,,,,
2,AQ2CW14,416247,,,,,,
2,GQ2CW15,416826,,,,,,
2,MQ2CW16,413340,,,,,,
2,NM2CW17,416787,,,,,,
2,IO2CW18,416826,,,,,,
2,OB2CW19,408525,,,,,,
2,CJ2CW20,416022,,,,,,
2,RH2CW21,415431,,,,,,
2,PC2CW22,412671,,,,,,
2,ZG2CW23,416775,,,,,,
2,UQ2CW24,414045,,,,,,
2,RA2CW25,408384,,,,,,
2,RP2CW26,416739,,,,,,
2,JA2CW27,416856,,,,,,
2,VK2CW28,416817,,,,,,
2,QI2CW29,416844,,,,,,
2,PQ2CW30,416754,,,,,,
2,VQ2CW31,416271,,,,,,
2,XU2CW32,416724,,,,,,
2,QW2CW33,416835,,,,,,
2,PE2CW34,416823,,,,,,
2,CO2CW35,411891,,,,,,
2,TZ2CW36,408723,,,,,,
2,RV2CW37,416811,,,,,,
2,ZL2CW38,416832,,,,,,
2,HA2CW39,416760,,,,,,
2,CN2CW40,416715,,,,,,
2,LJ2CW41,415203,,,,,,
2,YG2CW42,416784,,,,,,
2,ZX2CW43,414822,,,,,,
2,GN2CW44,416766,,,,,,
2,RX2CW45,416805,,,,,,
2,XG2CW46,416856,,,,,,
2,ML2CW47,416766,,,,,,
2,NB2CW48,416799,,,,,,
2,KU2CW49,416814,,,,,,
2,MD2CW50,416094,,,,,,
2,QP8RW01,416769,,,,,,
2,ND8RW02,411189,,,,,,
2,GR8RW03,408087,,,,,,
2,XO8RW04,416631,,,,,,
2,BJ8RW05,416763,,,,,,
2,DQ8RW06,414789,,,,,,
2,FB8RW07,416772,,,,,,
2,EM8RW08,416757,,,,,,
2,RQ8RW09,416715,,,,,,
2,US8RW10,416751,,,,,,
2,PC8RW11,415338,,,,,,
2,MF8RW12,415023,,,,,,
2,QM8RW13,416112,,,,,,
2,NF8RW14,415356,,,,,,
2,HY8RW15,416742,,,,,,
2,BM8RW16,416616,,,,,,
2,OY8RW17,416733,,,,,,
2,XV8RW18,416787,,,,,,
2,VV8RW19,416775,,,,,,
2,ZI8RW20,416802,,,,,,
2,AS8RW21,406758,,,,,,
2,LH8RW22,416814,,,,,,
2,TH8RW23,416790,,,,,,
2,AK8RW24,416412,,,,,,
2,HB8RW25,408096,,,,,,
2,JT8RW26,416691,,,,,,
2,AU8RW27,416793,,,,,,
2,NN8RW28,414741,,,,,,
2,DI8RW29,416757,,,,,,
2,MU8RW30,415662,,,,,,
2,DS8RW31,416700,,,,,,
2,GD8RW32,412389,,,,,,
2,IR8RW33,416628,,,,,,
2,BG8RW34,413976,,,,,,
2,DI8RW35,415167,,,,,,
2,QW8RW36,416727,,,,,,
2,RM8RW37,416742,,,,,,
2,SW8RW38,416694,,,,,,
2,QE8RW39,416088,,,,,,
2,LI8RW40,416748,,,,,,
2,LC8RW41,416760,,,,,,
2,XG8RW42,416712,,,,,,
2,OH8RW43,414936,,,,,,
2,LU8RW44,415989,,,,,,
2,LK8RW45,416760,,,,,,
2,SN8RW46,416754,,,,,,
2,IE8RW47,414144,,,,,,
2,EI8RW48,416748,,,,,,
2,MI8RW49,414609,,,,,,
2,ZC8RW50,416583,,,,,,
2,FUDHW01,416742,,,,,,
2,GZDHW03,416505,,,,,,
2,LNDHW04,416562,,,,,,
2,CODHW05,416571,,,,,,
2,BRDHW06,416583,,,,,,
2,WYDHW07,416535,,,,,,
2,WEDHW08,415899,,,,,,
2,IBDHW09,416616,,,,,,
2,UADHW10,416796,,,,,,
2,OBDHW11,416832,,,,,,
2,FHDHW12,416841,,,,,,
2,VTDHW13,416862,,,,,,
2,PCDHW14,415230,,,,,,
2,NMDHW15,416802,,,,,,
2,IKDHW16,412503,,,,,,
2,KIDHW17,416796,,,,,,
2,FJDHW18,416835,,,,,,
2,CRDHW19,416835,,,,,,
2,VYDHW20,416847,,,,,,
2,UADHW21,416820,,,,,,
2,FXDHW22,416841,,,,,,
2,STDHW23,416796,,,,,,
2,NTDHW24,416817,,,,,,
2,QEDHW25,416859,,,,,,
2,WCDHW26,416766,,,,,,
2,NLDHW27,416715,,,,,,
2,TXDHW28,416853,,,,,,
2,WYDHW29,416829,,,,,,
2,YNDHW30,415674,,,,,,
2,JIDHW31,416856,,,,,,
2,APDHW32,416805,,,,,,
2,FRDHW33,415917,,,,,,
2,GODHW34,416826,,,,,,
2,TNDHW35,416841,,,,,,
2,BRDHW36,416817,,,,,,
2,FVDHW37,416838,,,,,,
2,FODHW38,416841,,,,,,
2,VIDHW39,416811,,,,,,
2,PBDHW40,413598,,,,,,
2,FWDHW41,416796,,,,,,
2,MJDHW42,416847,,,,,,
2,QFDHW43,416826,,,,,,
2,WYDHW44,416844,,,,,,
2,OHDHW45,416850,,,,,,
2,MEDHW46,416823,,,,,,
2,TIDHW47,416745,,,,,,
2,PLDHW48,416859,,,,,,
2,APDHW49,380598,,,,,,
2,SADHW50,416805,,,,,,
2,MZFRW01,416781,,,,,,
2,ADFRW02,410697,,,,,,
2,CFFRW05,416799,,,,,,
2,XSFRW06,416814,,,,,,
2,GFFRW07,416769,,,,,,
2,COFRW08,416304,,,,,,
2,JWFRW09,416724,,,,,,
2,HNFRW10,416805,,,,,,
2,WQFRW11,412380,,,,,,
2,ZAFRW12,416811,,,,,,
2,VIFRW13,416766,,,,,,
2,ZLFRW14,416820,,,,,,
2,AWFRW15,416778,,,,,,
2,XXFRW16,409335,,,,,,
2,FTFRW17,416826,,,,,,
2,OFFRW18,416847,,,,,,
2,QOFRW19,416787,,,,,,
2,OGFRW20,416247,,,,,,
2,VIFRW21,416862,,,,,,
2,GLFRW22,416832,,,,,,
2,IDFRW23,416799,,,,,,
2,SJFRW24,416808,,,,,,
2,FYFRW25,416772,,,,,,
2,VXFRW26,416838,,,,,,
2,ACFRW27,416115,,,,,,
2,PJFRW28,416832,,,,,,
2,QRFRW29,416841,,,,,,
2,FEFRW30,416850,,,,,,
2,AOFRW31,416784,,,,,,
2,CGFRW32,416829,,,,,,
2,HAFRW33,416760,,,,,,
2,MMFRW34,416826,,,,,,
2,QWFRW35,416838,,,,,,
2,YUFRW36,416817,,,,,,
2,HBFRW37,416766,,,,,,
2,ROFRW38,416148,,,,,,
2,KOFRW39,416814,,,,,,
2,SRFRW40,416826,,,,,,
2,PPFRW41,416859,,,,,,
2,FBFRW42,411174,,,,,,
2,BAFRW43,416781,,,,,,
2,WDFRW44,404103,,,,,,
2,EEFRW45,416835,,,,,,
2,PYFRW46,402285,,,,,,
2,JKFRW47,416802,,,,,,
2,FHFRW48,416811,,,,,,
2,FAFRW49,416796,,,,,,
2,DHFRW50,415311,,,,,,
2,RGMAW01,416790,,,,,,
2,SJMAW02,416823,,,,,,
2,AAMAW03,415968,,,,,,
2,PZMAW04,416811,,,,,,
2,KAMAW05,416808,,,,,,
2,ZCMAW06,416787,,,,,,
2,ZNMAW07,416823,,,,,,
2,OKMAW08,416820,,,,,,
2,IAMAW09,407511,,,,,,
2,EHMAW10,400722,,,,,,
2,EJMAW11,407664,,,,,,
2,HMMAW12,408687,,,,,,
2,GAMAW13,416805,,,,,,
2,LXMAW14,416805,,,,,,
2,VKMAW15,414153,,,,,,
2,IJMAW16,416796,,,,,,
2,KKMAW17,416490,,,,,,
2,AJMAW18,416745,,,,,,
2,XWMAW19,416742,,,,,,
2,BAMAW20,416832,,,,,,
2,KWMAW21,416652,,,,,,
2,SDMAW22,416730,,,,,,
2,FNMAW23,416787,,,,,,
2,YWMAW24,416742,,,,,,
2,VVMAW25,416622,,,,,,
2,YEMAW26,415926,,,,,,
2,VWMAW27,416109,,,,,,
2,DIMAW28,416796,,,,,,
2,YGMAW29,416808,,,,,,
2,CZMAW30,416745,,,,,,
2,PSMAW31,408054,,,,,,
2,DAMAW32,416769,,,,,,
2,SPMAW33,414744,,,,,,
2,RPMAW34,415605,,,,,,
2,MFMAW35,416772,,,,,,
2,MMMAW36,416787,,,,,,
2,ZEMAW37,416784,,,,,,
2,WHMAW38,416805,,,,,,
2,QDMAW39,416775,,,,,,
2,GTMAW40,416808,,,,,,
2,BPMAW41,416775,,,,,,
2,BAMAW42,416799,,,,,,
2,MDMAW43,416712,,,,,,
2,OOMAW44,416757,,,,,,
2,GSMAW45,416754,,,,,,
2,LRMAW46,416793,,,,,,
2,TCMAW47,416766,,,,,,
2,KRMAW48,416748,,,,,,
