Group1,CWAP,,,,,,,
BINS,,,,,,,,
WaferType,QtyNeeded,FeasibleClasses,,,,,,
7,ID70W03,1397271,,,,,,
7,TM70W04,1392909,,,,,,
7,DV70W05,1263660,,,,,,
7,JM70W06,1397226,,,,,,
7,GY70W07,1395459,,,,,,
7,GW70W08,1397193,,,,,,
7,JY70W09,1397268,,,,,,
7,VJ70W10,1263666,,,,,,
7,CQ70W11,1395768,,,,,,
7,MQ70W12,1397205,,,,,,
7,OJ70W13,1363890,,,,,,
7,PS70W14,1397277,,,,,,
7,PK70W15,1263549,,,,,,
7,YN70W16,1397268,,,,,,
7,ET70W17,1397280,,,,,,
7,KM70W18,1395534,,,,,,
7,HG70W19,1397274,,,,,,
7,RB70W20,1263693,,,,,,
7,OA70W21,1397244,,,,,,
7,DT70W22,1397133,,,,,,
7,AX70W23,1396371,,,,,,
7,II70W24,1393845,,,,,,
7,HO70W25,1263654,,,,,,
7,CJHNW01,1397265,,,,,,
7,SAHNW02,1397277,,,,,,
7,OWHNW03,1397271,,,,,,
7,DJHNW04,1397298,,,,,,
7,NZHNW05,1392483,,,,,,
7,OAHNW06,1397277,,,,,,
7,XSHNW07,1395678,,,,,,
7,XWHNW08,1397214,,,,,,
7,IMHNW09,1395528,,,,,,
7,NTHNW10,1397259,,,,,,
7,ODHNW11,1397262,,,,,,
7,HUHNW12,1397289,,,,,,
7,VCHNW13,1397283,,,,,,
7,NTHNW14,1397265,,,,,,
7,PRHNW15,1397283,,,,,,
7,AGHNW16,1397292,,,,,,
7,KAHNW17,1397292,,,,,,
7,IPHNW18,1397253,,,,,,
7,UDHNW19,1397271,,,,,,
7,EOHNW20,1397226,,,,,,
7,JXHNW21,1388007,,,,,,
7,SRHNW22,1397274,,,,,,
7,MNHNW23,1397253,,,,,,
7,CKHNW24,1397184,,,,,,
7,WEHNW25,1397232,,,,,,
7,PVM1W03,1389201,,,,,,
7,VNM1W04,1396017,,,,,,
7,ZZM1W05,1392468,,,,,,
7,BYM1W06,1396533,,,,,,
7,FLM1W07,1396800,,,,,,
7,JKM1W08,1396893,,,,,,
7,UVM1W09,1394577,,,,,,
7,YHM1W10,1395210,,,,,,
7,QWM1W11,1396980,,,,,,
7,KIM1W12,1397037,,,,,,
7,CEM1W14,1396878,,,,,,
7,HZM1W15,1397058,,,,,,
7,KRM1W16,1397046,,,,,,
7,KPM1W17,1397112,,,,,,
7,IHM1W18,1394925,,,,,,
7,ZCM1W19,1397154,,,,,,
7,WKM1W20,1394970,,,,,,
7,CFM1W21,1397163,,,,,,
7,LWM1W22,1397148,,,,,,
7,AIM2W01,1397223,,,,,,
7,NWM2W02,1397253,,,,,,
7,YSM2W03,1397262,,,,,,
7,EYM2W04,1397286,,,,,,
7,CWM2W05,1397304,,,,,,
7,TEM2W06,1397235,,,,,,
7,XFM2W07,1395543,,,,,,
7,AOM2W08,1397289,,,,,,
7,CLM2W09,1397313,,,,,,
7,NVM2W10,1397238,,,,,,
7,DIM2W11,1397265,,,,,,
7,OMM2W12,1397256,,,,,,
7,PXM2W13,1397178,,,,,,
7,MHM2W14,1397190,,,,,,
7,NJM2W15,1397241,,,,,,
7,TTM2W16,1397262,,,,,,
7,WTM3W01,1394157,,,,,,
7,WBM3W02,1377033,,,,,,
7,UFM3W03,1362765,,,,,,
7,FPM3W04,1395348,,,,,,
7,ULM3W05,1391766,,,,,,
7,ONM3W06,1395330,,,,,,
7,WDM3W07,1395351,,,,,,
7,KUM3W08,1395345,,,,,,
7,CIM3W09,1395309,,,,,,
7,IRM3W11,1395342,,,,,,
7,RPM3W12,1395315,,,,,,
7,TSM3W13,1395321,,,,,,
7,TBM3W14,1393461,,,,,,
7,GBM3W15,1395345,,,,,,
7,GXM3W16,1395354,,,,,,
7,LSM3W17,1395351,,,,,,
7,DZM3W18,1395354,,,,,,
7,IDM3W19,1395354,,,,,,
7,JYM3W20,1395348,,,,,,
7,TWM3W21,1395339,,,,,,
7,FYM3W22,1395327,,,,,,
7,BRM3W23,1395357,,,,,,
7,TBM3W24,1395321,,,,,,
7,PMM3W25,1359999,,,,,,
7,MRM4W01,1360347,,,,,,
7,EEM4W02,1397178,,,,,,
7,BCM4W03,1397175,,,,,,
7,BHM4W04,1397217,,,,,,
7,AEM4W05,1397232,,,,,,
7,HSM4W06,1397169,,,,,,
7,ZEM4W07,1397199,,,,,,
7,IXM4W08,1397205,,,,,,
7,ZWM4W09,1397175,,,,,,
7,JWM4W10,1397220,,,,,,
7,VHM4W11,1397154,,,,,,
7,KDM4W12,1397076,,,,,,
7,OLM4W13,1397253,,,,,,
7,LTM4W14,1397232,,,,,,
7,OBM4W15,1397208,,,,,,
7,YSM4W16,1397211,,,,,,
7,LTM4W17,1397226,,,,,,
7,OOM4W18,1397205,,,,,,
7,SHM4W19,1397184,,,,,,
7,RBM4W20,1397196,,,,,,
7,YAM4W21,1397217,,,,,,
7,CFM4W22,1395753,,,,,,
7,QAM4W23,1379562,,,,,,
7,XBM4W24,1397136,,,,,,
7,QEM4W25,1397109,,,,,,
7,RXTRW01,1397220,,,,,,
7,RTTRW02,1384899,,,,,,
7,RETRW03,1397235,,,,,,
7,HBTRW04,1397187,,,,,,
7,PPTRW05,1397244,,,,,,
7,QHTRW06,1397172,,,,,,
7,TZTRW07,1397241,,,,,,
7,FPTRW08,1397205,,,,,,
7,HFTRW09,1397244,,,,,,
7,PTTRW10,1397205,,,,,,
7,ESTRW11,1397235,,,,,,
7,FITRW12,1396989,,,,,,
7,XUTRW13,1397214,,,,,,
7,FFTRW14,1390803,,,,,,
7,NOTRW15,1396986,,,,,,
7,OKTRW16,1397028,,,,,,
7,DJTRW17,1396014,,,,,,
7,JATRW18,1393200,,,,,,
7,ASTRW19,1397223,,,,,,
7,CKTRW20,1391418,,,,,,
7,HRTRW21,1397190,,,,,,
7,RBTRW22,1394589,,,,,,
7,LQTRW23,1397175,,,,,,
7,HDTRW24,1397205,,,,,,
7,ZBTRW25,1397127,,,,,,
7,TSTVW02,1397121,,,,,,
7,MWTVW05,1397094,,,,,,
7,ZYTVW06,1397124,,,,,,
7,SJTVW07,1394433,,,,,,
7,VXTVW08,1397109,,,,,,
7,ZBTVW09,1397139,,,,,,
7,OBTVW10,1397088,,,,,,
7,BGTVW11,1397082,,,,,,
7,EJTVW12,1394904,,,,,,
7,PETVW13,1396917,,,,,,
7,OPTVW14,1396980,,,,,,
7,DETVW15,1396935,,,,,,
7,LMTVW16,1396884,,,,,,
7,BDTVW17,1396737,,,,,,
7,XHTVW18,1396548,,,,,,
7,MBTVW19,1396686,,,,,,
7,FLTVW20,1396419,,,,,,
7,UVTVW21,1376886,,,,,,
7,XGTVW22,1346370,,,,,,
7,KKTVW23,1393581,,,,,,
7,IRTVW24,1397115,,,,,,
7,WFTVW25,1397034,,,,,,
7,KFYHW01,1391931,,,,,,
7,DPYHW02,1397268,,,,,,
7,ZFYHW03,1394730,,,,,,
7,LYYHW04,1394583,,,,,,
7,OUYHW05,1397283,,,,,,
7,MEYHW06,1397118,,,,,,
7,PHYHW07,1397277,,,,,,
7,KNYHW08,1395273,,,,,,
7,XOYHW09,1397220,,,,,,
7,LOYHW10,1397259,,,,,,
7,KYYHW11,1397214,,,,,,
7,VCYHW12,1397217,,,,,,
7,HFYHW13,1392516,,,,,,
7,IXYHW14,1397118,,,,,,
7,ZEYHW15,1395987,,,,,,
7,WWYHW16,1393761,,,,,,
7,SXYHW17,1387623,,,,,,
7,UFYHW18,1394382,,,,,,
7,JLYHW19,1381389,,,,,,
7,ESYHW20,1397244,,,,,,
7,VOYHW21,1397223,,,,,,
7,NLYHW22,1394499,,,,,,
7,YQYHW23,1380891,,,,,,
7,GQYHW24,1365387,,,,,,
7,VXYHW25,1397229,,,,,,
7,NTYJW01,1397163,,,,,,
7,GIYJW02,1397187,,,,,,
7,UMYJW03,1397145,,,,,,
7,KAYJW04,1397136,,,,,,
7,ITYJW05,1397082,,,,,,
7,WNYJW06,1394808,,,,,,
7,ZJYJW07,1396968,,,,,,
7,YQYJW08,1395366,,,,,,
7,LRYJW09,1395108,,,,,,
7,MEYJW10,1396458,,,,,,
7,DLYJW11,1397091,,,,,,
7,KTYJW12,1397190,,,,,,
7,SWYJW13,1397229,,,,,,
7,KKYJW14,1395669,,,,,,
7,DQYJW15,1397256,,,,,,
7,ZSYJW16,1397244,,,,,,
7,CCYJW17,1397238,,,,,,
7,QCYJW18,1397214,,,,,,
7,QKYJW19,1397169,,,,,,
7,DIYJW20,1397211,,,,,,
7,VIYJW21,1395393,,,,,,
7,DKYJW22,1395600,,,,,,
7,VHYJW23,1397115,,,,,,
7,ODYJW24,1395774,,,,,,
7,MIYJW25,1397106,,,,,,
7,EP15W01,1393881,,,,,,
7,DR15W02,1397163,,,,,,
7,TC15W03,1392534,,,,,,
7,JM15W04,1391739,,,,,,
7,PY15W05,1397190,,,,,,
7,BZ15W06,1397217,,,,,,
7,XR15W07,1397232,,,,,,
7,UE15W08,1375701,,,,,,
7,LX15W09,1397205,,,,,,
7,SV15W10,1387626,,,,,,
7,ZA15W11,1397235,,,,,,
7,OE15W12,1397220,,,,,,
7,IU15W13,1397208,,,,,,
7,HA15W14,1397217,,,,,,
7,YL15W15,1397214,,,,,,
7,HH15W16,1397244,,,,,,
7,XU15W17,1397175,,,,,,
7,LK15W18,1394436,,,,,,
7,PL15W19,1377291,,,,,,
7,IO15W20,1397079,,,,,,
7,TE15W21,1397133,,,,,,
7,VF15W22,1372176,,,,,,
7,HW15W23,1397184,,,,,,
7,LM15W24,1397223,,,,,,
7,QQ15W25,1397202,,,,,,
7,WR18W02,1397205,,,,,,
7,KR18W03,1389936,,,,,,
7,JE18W04,1397097,,,,,,
7,BY18W05,1397262,,,,,,
7,IZ18W06,1397214,,,,,,
7,UJ18W07,1397268,,,,,,
7,NE18W08,1397157,,,,,,
7,QT18W09,1397238,,,,,,
7,CC18W10,1397205,,,,,,
7,FJ18W11,1393869,,,,,,
7,PA18W12,1397214,,,,,,
7,OE18W13,1397268,,,,,,
7,CV18W14,1397280,,,,,,
7,FI18W15,1397238,,,,,,
7,WM18W16,1397265,,,,,,
7,IV18W17,1397268,,,,,,
7,JH18W18,1397235,,,,,,
7,OP18W19,1397256,,,,,,
7,WG18W20,1397253,,,,,,
7,LH18W21,1397247,,,,,,
7,JQ18W22,1397277,,,,,,
7,DJ18W23,1378269,,,,,,
7,UK18W24,1397118,,,,,,
7,QQ18W25,1397205,,,,,,
7,OO37W01,1397163,,,,,,
7,UJ37W03,1397241,,,,,,
7,GG37W04,1397202,,,,,,
7,BV37W05,1397241,,,,,,
7,DG37W06,1397259,,,,,,
7,PO37W07,1397259,,,,,,
7,ZS37W08,1397259,,,,,,
7,CV37W09,1397256,,,,,,
7,QY37W10,1397265,,,,,,
7,ZG37W11,1395678,,,,,,
7,PB37W12,1397130,,,,,,
7,WW37W13,1397199,,,,,,
7,RX37W14,1371627,,,,,,
7,AY37W15,1395603,,,,,,
7,XF37W16,1397277,,,,,,
7,KS37W17,1394682,,,,,,
7,EO37W18,1397229,,,,,,
7,UI37W19,1394907,,,,,,
7,SZ37W20,1395504,,,,,,
7,PD37W21,1339776,,,,,,
7,GT37W22,1397277,,,,,,
7,MQ37W23,1397106,,,,,,
7,RX37W24,1397181,,,,,,
7,IR37W25,1389822,,,,,,
7,OH38W01,1389216,,,,,,
7,TV38W02,1397151,,,,,,
7,KK38W03,1397208,,,,,,
7,BN38W04,1397262,,,,,,
7,RY38W05,1397208,,,,,,
7,RI38W06,1397280,,,,,,
7,FC38W07,1397271,,,,,,
7,YY38W08,1393755,,,,,,
7,WW38W09,1397286,,,,,,
7,JK38W10,1397223,,,,,,
7,XT38W11,1393740,,,,,,
7,CQ38W12,1397283,,,,,,
7,JW38W13,1395564,,,,,,
7,AW38W14,1397211,,,,,,
7,OF38W15,1397289,,,,,,
7,EU38W16,1397289,,,,,,
7,PJ38W17,1397286,,,,,,
7,KP38W18,1393689,,,,,,
7,MO38W19,1396365,,,,,,
7,HU38W20,1397274,,,,,,
7,MH38W21,1397280,,,,,,
7,RU38W22,1397295,,,,,,
7,IG38W23,1397238,,,,,,
7,XD38W24,1391205,,,,,,
7,VO38W25,1397181,,,,,,
7,UU39W01,1397226,,,,,,
7,NX39W02,1397214,,,,,,
7,TV39W03,1397214,,,,,,
7,EC39W04,1392882,,,,,,
7,MO39W05,1389438,,,,,,
7,KF39W06,1394805,,,,,,
7,YL39W07,1394721,,,,,,
7,TX39W08,1394517,,,,,,
7,SW39W09,1391898,,,,,,
7,SI39W10,1394790,,,,,,
7,MH39W11,1394949,,,,,,
7,PO39W12,1386408,,,,,,
7,YQ39W13,1397130,,,,,,
7,BI39W14,1397160,,,,,,
7,IC39W15,1397160,,,,,,
7,YW39W16,1395210,,,,,,
7,AA39W17,1397160,,,,,,
7,LK39W18,1397166,,,,,,
7,GS39W19,1397205,,,,,,
7,PP39W20,1388787,,,,,,
7,KJ39W21,1393131,,,,,,
7,CT39W22,1397175,,,,,,
7,KH39W23,1395453,,,,,,
7,IF39W24,1397181,,,,,,
7,BK39W25,1397187,,,,,,
7,NA9PW01,1397247,,,,,,
7,LM9PW02,1378773,,,,,,
7,CM9PW03,1393470,,,,,,
7,EY9PW04,1397226,,,,,,
7,YD9PW05,1397217,,,,,,
7,TW9PW06,1397184,,,,,,
7,UJ9PW07,1385535,,,,,,
7,PN9PW08,1397259,,,,,,
7,EX9PW09,1393998,,,,,,
7,ZI9PW10,1393980,,,,,,
7,QA9PW11,1393944,,,,,,
7,HD9PW12,1397244,,,,,,
7,XC9PW13,1388280,,,,,,
7,FW9PW14,1396473,,,,,,
7,ER9PW15,1391034,,,,,,
7,HV9PW16,1393938,,,,,,
7,HX9PW17,1392708,,,,,,
7,PY9PW18,1397256,,,,,,
7,LN9PW19,1397250,,,,,,
7,YY9PW20,1397253,,,,,,
7,FH9PW21,1397289,,,,,,
7,TM9PW22,1397274,,,,,,
7,VO9PW23,1397259,,,,,,
7,OT9PW24,1395996,,,,,,
7,DW9PW25,1390506,,,,,,
7,CL9RW01,1377591,,,,,,
7,GS9RW02,1397223,,,,,,
7,TN9RW03,1397208,,,,,,
7,TH9RW04,1397109,,,,,,
7,PZ9RW05,1394169,,,,,,
7,HI9RW06,1397193,,,,,,
7,UH9RW07,1397235,,,,,,
7,WX9RW08,1397241,,,,,,
7,PW9RW09,1397208,,,,,,
7,TQ9RW10,1394568,,,,,,
7,CQ9RW11,1397148,,,,,,
7,ZB9RW12,1365456,,,,,,
7,CJ9RW13,1396920,,,,,,
7,HU9RW14,1395435,,,,,,
7,HJ9RW15,1397034,,,,,,
7,NL9RW16,1397064,,,,,,
7,SH9RW17,1397067,,,,,,
7,OV9RW18,1397139,,,,,,
7,PO9RW19,1397154,,,,,,
7,EC9RW20,1394601,,,,,,
7,ED9RW21,1397103,,,,,,
7,YZ9RW22,1397163,,,,,,
7,QX9RW23,1397157,,,,,,
7,ML9RW24,1397154,,,,,,
7,QY9RW25,1388343,,,,,,
7,ZSC4W01,1396974,,,,,,
7,ZNC4W02,1394409,,,,,,
7,ULC4W03,1397136,,,,,,
7,MEC4W04,1397157,,,,,,
7,QKC4W05,1397181,,,,,,
7,FYC4W06,1397208,,,,,,
7,AFC4W07,1397199,,,,,,
7,LWC4W08,1397226,,,,,,
7,QNC4W09,1395588,,,,,,
7,SAC4W10,1397187,,,,,,
7,HAC4W11,1397259,,,,,,
7,SRC4W12,1393533,,,,,,
7,MYC4W13,1393842,,,,,,
7,RZC4W14,1395495,,,,,,
7,KFC4W15,1397196,,,,,,
7,WVC4W16,1397199,,,,,,
7,EIC4W17,1397220,,,,,,
7,JVC4W18,1397196,,,,,,
7,MFC4W19,1397205,,,,,,
7,MDC4W20,1397241,,,,,,
7,JLC4W21,1397259,,,,,,
7,YTC4W22,1394202,,,,,,
7,WGC4W23,1397187,,,,,,
7,CSC4W24,1397229,,,,,,
7,NUC4W25,1394154,,,,,,
7,GZC5W01,1397193,,,,,,
7,SQC5W02,1397196,,,,,,
7,RYC5W03,1397217,,,,,,
7,ZIC5W04,1396242,,,,,,
7,AWC5W05,1396227,,,,,,
7,TMC5W06,1397202,,,,,,
7,TLC5W07,1397277,,,,,,
7,NKC5W08,1387839,,,,,,
7,USC5W09,1397220,,,,,,
7,VPC5W10,1397238,,,,,,
7,KLC5W11,1397211,,,,,,
7,BPC5W12,1397190,,,,,,
7,QWC5W13,1393491,,,,,,
7,CZC5W14,1397118,,,,,,
7,VGC5W15,1397244,,,,,,
7,VZC5W16,1397169,,,,,,
7,MQC5W17,1371117,,,,,,
7,YXC5W18,1383774,,,,,,
7,DOC5W19,1397187,,,,,,
7,RLC5W20,1393896,,,,,,
7,WDC5W21,1384515,,,,,,
7,EQC5W22,1397259,,,,,,
7,JXC5W23,1396290,,,,,,
7,RMC5W24,1397214,,,,,,
7,FMC5W25,1395945,,,,,,
7,LKPVW01,1385616,,,,,,
7,XXPVW02,1386651,,,,,,
7,KUPVW03,1378176,,,,,,
7,XCPVW04,1397112,,,,,,
7,ZVPVW05,1394022,,,,,,
7,VAPVW06,1397226,,,,,,
7,NUPVW07,1397091,,,,,,
7,AUPVW08,1397226,,,,,,
7,ADPVW09,1397205,,,,,,
7,MQPVW10,1397208,,,,,,
7,HFPVW11,1394082,,,,,,
7,AKPVW12,1370727,,,,,,
7,TGPVW13,1378497,,,,,,
7,HLPVW14,1395213,,,,,,
7,FTPVW15,1397169,,,,,,
7,EPPVW16,1395300,,,,,,
7,TIPVW17,1397208,,,,,,
7,UKPVW18,1397187,,,,,,
7,BOPVW19,1397196,,,,,,
7,FDPVW20,1395540,,,,,,
7,ZAPVW21,1397217,,,,,,
7,OWPVW22,1397202,,,,,,
7,PVPVW23,1397241,,,,,,
7,QJPVW24,1393923,,,,,,
7,PPPVW25,1389213,,,,,,
7,WNRHW01,1397205,,,,,,
7,AORHW08,1395795,,,,,,
7,EFRHW09,1397058,,,,,,
7,KMRHW10,1395462,,,,,,
7,DERHW11,1393269,,,,,,
7,NMRHW12,1395240,,,,,,
7,WGRHW13,1397208,,,,,,
7,QFRHW14,1388715,,,,,,
7,HERHW15,1397226,,,,,,
7,APRHW16,1397178,,,,,,
7,SLRHW17,1394994,,,,,,
7,XIRHW18,1397163,,,,,,
7,RGRHW19,1391676,,,,,,
7,RERHW20,1397223,,,,,,
7,UYRHW21,1397259,,,,,,
7,PYRHW22,1397253,,,,,,
7,VQRHW23,1397244,,,,,,
7,WQRHW24,1397217,,,,,,
7,PERHW25,1395363,,,,,,
7,EOTTW01,1397163,,,,,,
7,APTTW02,1397178,,,,,,
7,KBTTW03,1397163,,,,,,
7,QMTTW04,1395477,,,,,,
7,DHTTW05,1397106,,,,,,
7,FKTTW06,1397166,,,,,,
7,OMTTW07,1397073,,,,,,
7,IZTTW08,1397001,,,,,,
7,WKTTW09,1395339,,,,,,
7,QRTTW10,1397025,,,,,,
7,XXTTW11,1396878,,,,,,
7,OFTTW12,1352256,,,,,,
7,SFTTW13,1397265,,,,,,
7,OOTTW14,1397241,,,,,,
7,RGTTW15,1397262,,,,,,
7,KATTW16,1397280,,,,,,
7,QCTTW17,1397247,,,,,,
7,AMTTW18,1397232,,,,,,
7,PDTTW19,1397277,,,,,,
7,BWTTW20,1397238,,,,,,
7,SETTW21,1397265,,,,,,
7,DJTTW22,1397127,,,,,,
7,YKTTW23,1397118,,,,,,
7,KCTTW24,1397121,,,,,,
7,QWTTW25,1374783,,,,,,
7,ULV0W01,1395288,,,,,,
7,AXV0W02,1397214,,,,,,
7,GGV0W03,1397190,,,,,,
7,ZVV0W04,1397214,,,,,,
7,WFV0W05,1397133,,,,,,
7,MBV0W06,1397178,,,,,,
7,VXV0W07,1397124,,,,,,
7,XFV0W08,1391970,,,,,,
7,ULV0W09,1397175,,,,,,
7,MVV0W10,1397196,,,,,,
7,KTV0W11,1393500,,,,,,
7,JTV0W12,1397172,,,,,,
7,ZSV0W13,1397175,,,,,,
7,UEV0W14,1397160,,,,,,
7,GHV0W15,1396152,,,,,,
7,VMV0W16,1397181,,,,,,
7,YUV0W17,1394058,,,,,,
7,MZV0W18,1397160,,,,,,
7,ZSV0W19,1389978,,,,,,
7,VTV0W20,1397238,,,,,,
7,MUV0W21,1397175,,,,,,
7,GWV0W22,1356294,,,,,,
7,KQV0W23,1354971,,,,,,
7,JGV0W24,1397148,,,,,,
7,MTV0W25,1397166,,,,,,
7,QYV4W01,1397226,,,,,,
7,QUV4W02,1397136,,,,,,
7,LAV4W03,1397166,,,,,,
7,BHV4W04,1397133,,,,,,
7,YOV4W05,1395591,,,,,,
7,LVV4W06,1395174,,,,,,
7,OOV4W07,1397037,,,,,,
7,JAV4W08,1391550,,,,,,
7,DAV4W09,1393149,,,,,,
7,KXV4W10,1397019,,,,,,
7,GBV4W11,1389531,,,,,,
7,PSV4W12,1397241,,,,,,
7,JQV4W13,1397232,,,,,,
7,MNV4W14,1397217,,,,,,
7,IJV4W15,1397223,,,,,,
7,INV4W16,1388709,,,,,,
7,RNV4W17,1396041,,,,,,
7,RWV4W18,1393575,,,,,,
7,VEV4W19,1381701,,,,,,
7,JLV4W20,1397175,,,,,,
7,XSV4W21,1397169,,,,,,
7,UHV4W22,1397139,,,,,,
7,HRV4W23,1397205,,,,,,
7,GRV4W24,1397208,,,,,,
7,MKV4W25,1397226,,,,,,
7,NJV5W01,1397286,,,,,,
7,VOV5W02,1397289,,,,,,
7,NOV5W03,1394355,,,,,,
7,IXV5W04,1397265,,,,,,
7,KVV5W05,1397304,,,,,,
7,NOV5W06,1397307,,,,,,
7,YOV5W07,1397295,,,,,,
7,FYV5W08,1397298,,,,,,
7,DAV5W09,1397304,,,,,,
7,XNV5W10,1393518,,,,,,
7,EYV5W11,1397316,,,,,,
7,RZV5W12,1397115,,,,,,
7,ANV5W13,1396254,,,,,,
7,HIV5W14,1397286,,,,,,
7,KSV5W15,1397265,,,,,,
7,KVV5W16,1397277,,,,,,
7,BYV5W17,1397244,,,,,,
7,WZV5W18,1397247,,,,,,
7,RCV5W19,1392816,,,,,,
7,ADV5W20,1397265,,,,,,
7,OYV5W21,1385850,,,,,,
7,TNV5W22,1397250,,,,,,
7,XJV5W23,1397253,,,,,,
7,UFV5W24,1397085,,,,,,
7,CJV5W25,1393329,,,,,,
7,NFV6W01,1395105,,,,,,
7,UZV6W02,1397193,,,,,,
7,GOV6W03,1395051,,,,,,
7,SWV6W04,1397208,,,,,,
7,OZV6W05,1392216,,,,,,
7,HAV6W06,1397229,,,,,,
7,MSV6W07,1395060,,,,,,
7,LSV6W08,1397211,,,,,,
7,MZV6W09,1393161,,,,,,
7,RFV6W10,1387119,,,,,,
7,GAV6W11,1394688,,,,,,
7,ZTV6W12,1394997,,,,,,
7,YFV6W13,1397247,,,,,,
7,FDV6W14,1395111,,,,,,
7,CQV6W15,1395045,,,,,,
7,TBV6W16,1397253,,,,,,
7,FBV6W17,1387923,,,,,,
7,EEV6W18,1395102,,,,,,
7,BBV6W19,1397223,,,,,,
7,SIV6W20,1390098,,,,,,
7,HVV6W21,1378056,,,,,,
7,OBV6W22,1386993,,,,,,
7,WNV6W23,1397238,,,,,,
7,LAV6W24,1397136,,,,,,
7,CFV6W25,1397196,,,,,,
7,WUV7W01,1384068,,,,,,
7,NWV7W02,1389048,,,,,,
7,CNV7W03,1393035,,,,,,
7,GAV7W04,1391400,,,,,,
7,AAV7W05,1395069,,,,,,
7,JPV7W06,1392876,,,,,,
7,UXV7W07,1397304,,,,,,
7,FFV7W08,1397298,,,,,,
7,ULV7W09,1397322,,,,,,
7,OGV7W10,1397304,,,,,,
7,QLV7W11,1395336,,,,,,
7,HJV7W12,1397277,,,,,,
7,XLV7W13,1395306,,,,,,
7,MYV7W14,1375029,,,,,,
7,XLV7W15,1388805,,,,,,
7,UEV7W16,1397301,,,,,,
7,AWV7W17,1397283,,,,,,
7,UZV7W18,1397271,,,,,,
7,NJV7W19,1397313,,,,,,
7,YRV7W20,1393263,,,,,,
7,YBV7W21,1397301,,,,,,
7,BRV7W22,1395402,,,,,,
7,YSV7W23,1397301,,,,,,
7,BQV7W24,1397289,,,,,,
7,VQV7W25,1394355,,,,,,
7,SZV8W01,1394235,,,,,,
7,MWV8W02,1397274,,,,,,
7,OLV8W03,1397265,,,,,,
7,MEV8W04,1397298,,,,,,
7,YRV8W05,1397325,,,,,,
7,AHV8W06,1397256,,,,,,
7,COV8W07,1397286,,,,,,
7,FEV8W08,1397235,,,,,,
7,OXV8W09,1397286,,,,,,
7,DGV8W10,1397316,,,,,,
7,RLV8W11,1397298,,,,,,
7,NWV8W12,1397283,,,,,,
7,IPV8W13,1397277,,,,,,
7,JPV8W14,1397292,,,,,,
7,KFV8W15,1397316,,,,,,
7,JVV8W16,1397301,,,,,,
7,CGV8W17,1397313,,,,,,
7,TUV8W18,1397310,,,,,,
7,SEV8W19,1397286,,,,,,
7,IIV8W20,1397289,,,,,,
7,MJV8W21,1397289,,,,,,
7,KGV8W22,1397295,,,,,,
7,QQV8W23,1395699,,,,,,
7,YMV8W24,1397250,,,,,,
7,LUV8W25,1397202,,,,,,
7,DEV9W01,1394634,,,,,,
7,MPV9W02,1389597,,,,,,
7,ZHV9W03,1397274,,,,,,
7,LPV9W04,1397271,,,,,,
7,NYV9W05,1397241,,,,,,
7,BXV9W06,1396182,,,,,,
7,TTV9W07,1397247,,,,,,
7,IEV9W08,1397265,,,,,,
7,EVV9W09,1397235,,,,,,
7,VLV9W10,1394217,,,,,,
7,MKV9W11,1397235,,,,,,
7,OVV9W12,1397262,,,,,,
7,TIV9W13,1397040,,,,,,
7,BHV9W15,1397232,,,,,,
7,GRV9W16,1397163,,,,,,
7,RWV9W17,1397154,,,,,,
7,DQV9W18,1397241,,,,,,
7,BFV9W19,1397244,,,,,,
7,JNV9W20,1397181,,,,,,
7,HMV9W21,1397109,,,,,,
7,JCV9W22,1282050,,,,,,
7,QJV9W23,1397217,,,,,,
7,HPV9W24,1397235,,,,,,
7,QQV9W25,1392408,,,,,,
7,YLVNW01,1397232,,,,,,
7,LCYTW01,1397145,,,,,,
7,RAYTW02,1397181,,,,,,
7,HTYTW03,1397193,,,,,,
7,PRYTW04,1397175,,,,,,
7,VQYTW05,1397220,,,,,,
7,FEYTW06,1397175,,,,,,
7,JWYTW07,1397217,,,,,,
7,HEYTW08,1397196,,,,,,
7,TCYTW09,1395483,,,,,,
7,SCYTW10,1395000,,,,,,
7,VRYTW11,1394211,,,,,,
7,OJYTW12,1368981,,,,,,
7,BKYTW13,1397160,,,,,,
7,TEYTW14,1397181,,,,,,
7,NEYTW15,1397127,,,,,,
7,SKYTW16,1396041,,,,,,
7,IUYTW17,1397172,,,,,,
7,FOYTW18,1397172,,,,,,
7,FCYTW19,1395399,,,,,,
7,IHYTW20,1395471,,,,,,
7,PRYTW21,1397139,,,,,,
7,SQYTW22,1397094,,,,,,
7,GEYTW23,1397190,,,,,,
7,TTYTW24,1397190,,,,,,
7,CCYTW25,1397223,,,,,,
7,VNYVW01,1397040,,,,,,
7,YVYVW02,1397085,,,,,,
7,QUYVW03,1397187,,,,,,
7,OHYVW04,1383939,,,,,,
7,ZXYVW05,1397226,,,,,,
7,ZKYVW06,1397187,,,,,,
7,DQYVW07,1395423,,,,,,
7,YVYVW08,1342695,,,,,,
7,VPYVW09,1397214,,,,,,
7,RSYVW10,1397205,,,,,,
7,ZRYVW11,1394169,,,,,,
7,UKYVW12,1397208,,,,,,
7,NEYVW13,1392771,,,,,,
7,ZXYVW14,1397211,,,,,,
7,DXYVW15,1397253,,,,,,
7,RAYVW16,1397262,,,,,,
7,CLYVW17,1397250,,,,,,
7,JEYVW18,1397280,,,,,,
